id,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,name
12194,2013,1,14,2219.0,2159,20.0,2313.0,2306,7.0,EV,4322,N13992,EWR,PWM,42.0,284,21,59,2013-01-14 21:00:00,ExpressJet Airlines Inc.
12661,2013,1,15,1430.0,1429,1.0,1713.0,1642,31.0,DL,1819,N912DN,LGA,MSP,174.0,1020,14,29,2013-01-15 14:00:00,Delta Air Lines Inc.
12897,2013,1,15,1756.0,1750,6.0,2109.0,2102,7.0,UA,1228,N16732,EWR,SAN,338.0,2425,17,50,2013-01-15 17:00:00,United Air Lines Inc.
13437,2013,1,16,1159.0,1205,-6.0,1339.0,1325,14.0,WN,644,N470WN,EWR,MDW,144.0,711,12,5,2013-01-16 12:00:00,Southwest Airlines Co.
13580,2013,1,16,1502.0,1452,10.0,1712.0,1655,17.0,DL,1231,N964DL,LGA,DTW,102.0,502,14,52,2013-01-16 14:00:00,Delta Air Lines Inc.
14285,2013,1,17,959.0,959,0.0,1332.0,1333,-1.0,US,450,N651AW,JFK,PHX,309.0,2153,9,59,2013-01-17 09:00:00,US Airways Inc.
14345,2013,1,17,1127.0,1130,-3.0,1309.0,1315,-6.0,WN,145,N380SW,EWR,STL,142.0,872,11,30,2013-01-17 11:00:00,Southwest Airlines Co.
14685,2013,1,17,1732.0,1727,5.0,2206.0,2038,-4.0,UA,738,N462UA,EWR,SEA,135.0,2402,17,27,2013-01-17 17:00:00,United Air Lines Inc.
14865,2013,1,17,2044.0,2045,-1.0,2258.0,2310,-12.0,B6,115,N307JB,JFK,MSY,175.0,1182,20,45,2013-01-17 20:00:00,JetBlue Airways
14962,2013,1,18,610.0,610,0.0,823.0,817,6.0,DL,1919,N331NW,LGA,MSP,170.0,1020,6,10,2013-01-18 06:00:00,Delta Air Lines Inc.
15035,2013,1,18,710.0,720,-10.0,923.0,928,-5.0,DL,831,N965DL,LGA,DTW,90.0,502,7,20,2013-01-18 07:00:00,Delta Air Lines Inc.
15078,2013,1,18,759.0,759,0.0,1003.0,1011,-8.0,US,1733,N176UW,LGA,CLT,92.0,544,7,59,2013-01-18 07:00:00,US Airways Inc.
15533,2013,1,18,1625.0,1620,5.0,1959.0,2003,-4.0,US,35,N521UW,JFK,PHX,295.0,2153,16,20,2013-01-18 16:00:00,US Airways Inc.
15903,2013,1,19,636.0,645,-9.0,815.0,846,-31.0,US,926,N196UW,EWR,CLT,85.0,529,6,45,2013-01-19 06:00:00,US Airways Inc.
16487,2013,1,19,2005.0,2000,5.0,2102.0,2143,-41.0,DL,402,N338NB,JFK,BOS,35.0,187,20,0,2013-01-19 20:00:00,Delta Air Lines Inc.
16573,2013,1,20,657.0,659,-2.0,954.0,959,-5.0,AA,1815,N5FNAA,JFK,MCO,148.0,944,6,59,2013-01-20 06:00:00,American Airlines Inc.
16713,2013,1,20,954.0,1006,-12.0,1100.0,1121,-21.0,EV,5711,N833AS,JFK,IAD,44.0,228,10,6,2013-01-20 10:00:00,ExpressJet Airlines Inc.
16761,2013,1,20,1103.0,1110,-7.0,1204.0,1221,-17.0,B6,24,N547JB,JFK,BTV,44.0,266,11,10,2013-01-20 11:00:00,JetBlue Airways
16978,2013,1,20,1547.0,1545,2.0,1648.0,1701,-13.0,UA,627,N823UA,EWR,BOS,35.0,200,15,45,2013-01-20 15:00:00,United Air Lines Inc.
17235,2013,1,20,2011.0,2005,6.0,2302.0,2258,4.0,UA,405,N402UA,EWR,MCO,146.0,937,20,5,2013-01-20 20:00:00,United Air Lines Inc.
17432,2013,1,21,734.0,740,-6.0,1036.0,1105,-29.0,DL,1889,N624AG,JFK,SEA,340.0,2422,7,40,2013-01-21 07:00:00,Delta Air Lines Inc.
17707,2013,1,21,1254.0,1259,-5.0,1415.0,1420,-5.0,EV,4158,N14916,EWR,RIC,55.0,277,12,59,2013-01-21 12:00:00,ExpressJet Airlines Inc.
17758,2013,1,21,1359.0,1405,-6.0,1727.0,1705,22.0,B6,63,N519JB,JFK,TPA,173.0,1005,14,5,2013-01-21 14:00:00,JetBlue Airways
17959,2013,1,21,1708.0,1705,3.0,1907.0,1905,2.0,WN,440,N933WN,EWR,STL,148.0,872,17,5,2013-01-21 17:00:00,Southwest Airlines Co.
17973,2013,1,21,1719.0,1720,-1.0,2054.0,2033,21.0,DL,1779,N358NW,LGA,FLL,189.0,1076,17,20,2013-01-21 17:00:00,Delta Air Lines Inc.
18634,2013,1,22,1306.0,1315,-9.0,1501.0,1520,-19.0,MQ,4564,N739MQ,LGA,DTW,90.0,502,13,15,2013-01-22 13:00:00,Envoy Air
18708,2013,1,22,1451.0,1456,-5.0,1619.0,1624,-5.0,9E,4357,N8672A,JFK,ORF,54.0,290,14,56,2013-01-22 14:00:00,Endeavor Air Inc.
18713,2013,1,22,1452.0,1445,7.0,1708.0,1709,-1.0,UA,1029,N76516,EWR,DEN,234.0,1605,14,45,2013-01-22 14:00:00,United Air Lines Inc.
18977,2013,1,22,1919.0,1920,-1.0,2234.0,2315,-41.0,DL,1345,N3771K,JFK,PHX,294.0,2153,19,20,2013-01-22 19:00:00,Delta Air Lines Inc.
19246,2013,1,23,753.0,752,1.0,1038.0,1058,-20.0,UA,336,N592UA,EWR,IAH,199.0,1400,7,52,2013-01-23 07:00:00,United Air Lines Inc.
19268,2013,1,23,815.0,820,-5.0,936.0,955,-19.0,MQ,4655,N508MQ,LGA,BNA,122.0,764,8,20,2013-01-23 08:00:00,Envoy Air
20298,2013,1,24,1017.0,1015,2.0,1159.0,1208,-9.0,US,1103,N565UW,EWR,CLT,84.0,529,10,15,2013-01-24 10:00:00,US Airways Inc.
20464,2013,1,24,1412.0,1418,-6.0,1532.0,1553,-21.0,UA,1734,N24706,EWR,ORD,123.0,719,14,18,2013-01-24 14:00:00,United Air Lines Inc.
20740,2013,1,24,1834.0,1820,14.0,2018.0,2005,13.0,AA,353,N3DAAA,LGA,ORD,124.0,733,18,20,2013-01-24 18:00:00,American Airlines Inc.
21622,2013,1,25,1758.0,1800,-2.0,1917.0,1915,2.0,B6,1016,N229JB,JFK,BOS,40.0,187,18,0,2013-01-25 18:00:00,JetBlue Airways
21706,2013,1,25,1954.0,2000,-6.0,2131.0,2114,17.0,US,2142,N947UW,LGA,BOS,23.0,184,20,0,2013-01-25 20:00:00,US Airways Inc.
21856,2013,1,25,1341.8229492227138,1605,-2.0,1520.1147660818713,1750,-4.0,MQ,4415,N713MQ,LGA,RDU,135.0,431,16,5,2013-01-25 16:00:00,Envoy Air
21901,2013,1,26,643.0,630,13.0,841.0,810,31.0,B6,905,N298JB,JFK,ORD,129.0,740,6,30,2013-01-26 06:00:00,JetBlue Airways
21987,2013,1,26,821.0,810,11.0,1339.0,1315,24.0,AA,655,N5EYAA,JFK,STT,201.0,1623,8,10,2013-01-26 08:00:00,American Airlines Inc.
22102,2013,1,26,1059.0,1100,-1.0,1318.0,1338,-20.0,DL,1647,N990DL,LGA,ATL,114.0,762,11,0,2013-01-26 11:00:00,Delta Air Lines Inc.
22135,2013,1,26,1151.0,1200,-9.0,1251.0,1305,-14.0,US,2126,N947UW,LGA,BOS,34.0,184,12,0,2013-01-26 12:00:00,US Airways Inc.
22210,2013,1,26,1404.0,1355,9.0,1700.0,1708,-8.0,DL,2079,N344NW,LGA,FLL,152.0,1076,13,55,2013-01-26 13:00:00,Delta Air Lines Inc.
22544,2013,1,27,551.0,600,-9.0,848.0,912,-24.0,B6,135,N796JB,JFK,RSW,154.0,1074,6,0,2013-01-27 06:00:00,JetBlue Airways
23132,2013,1,27,1748.0,1735,13.0,1915.0,1922,-7.0,B6,1111,N318JB,JFK,RDU,68.0,427,17,35,2013-01-27 17:00:00,JetBlue Airways
23143,2013,1,27,1800.0,1800,0.0,1857.0,1910,-13.0,WN,808,N956WN,EWR,BWI,36.0,169,18,0,2013-01-27 18:00:00,Southwest Airlines Co.
23215,2013,1,27,1909.0,1912,-3.0,2201.0,2222,-21.0,UA,492,N454UA,EWR,FLL,143.0,1065,19,12,2013-01-27 19:00:00,United Air Lines Inc.
23928,2013,1,28,1630.0,1630,0.0,1906.0,1925,-19.0,UA,952,N677UA,EWR,IAH,193.0,1400,16,30,2013-01-28 16:00:00,United Air Lines Inc.
24119,2013,1,28,1935.0,1936,-1.0,2052.0,2056,-4.0,EV,5693,N825AS,LGA,IAD,48.0,229,19,36,2013-01-28 19:00:00,ExpressJet Airlines Inc.
24663,2013,1,29,1242.0,1250,-8.0,1440.0,1449,-9.0,EV,4893,N600QX,EWR,DTW,91.0,488,12,50,2013-01-29 12:00:00,ExpressJet Airlines Inc.
21381,2013,1,25,1354.0,1400,-6.0,1455.0,1509,-14.0,US,2177,N702UW,LGA,DCA,45.0,214,14,0,2013-01-25 14:00:00,US Airways Inc.
80,2013,1,1,727.0,730,-3.0,959.0,952,7.0,UA,1162,N37462,EWR,DEN,254.0,1605,7,30,2013-01-01 07:00:00,United Air Lines Inc.
220,2013,1,1,959.0,1000,-1.0,1151.0,1206,-15.0,US,1177,N765US,LGA,CLT,90.0,544,10,0,2013-01-01 10:00:00,US Airways Inc.
240,2013,1,1,1031.0,1030,1.0,1323.0,1334,-11.0,UA,1294,N77258,EWR,FLL,157.0,1065,10,30,2013-01-01 10:00:00,United Air Lines Inc.
265,2013,1,1,1111.0,1115,-4.0,1222.0,1226,-4.0,B6,24,N279JB,JFK,BTV,52.0,266,11,15,2013-01-01 11:00:00,JetBlue Airways
524,2013,1,1,1605.0,1610,-5.0,1804.0,1800,4.0,AA,341,N569AA,LGA,ORD,146.0,733,16,10,2013-01-01 16:00:00,American Airlines Inc.
860,2013,1,2,559.0,601,-2.0,809.0,901,-52.0,UA,402,N484UA,EWR,LAS,289.0,2227,6,1,2013-01-02 06:00:00,United Air Lines Inc.
1143,2013,1,2,1037.0,1039,-2.0,1400.0,1343,17.0,UA,1294,N13718,EWR,FLL,181.0,1065,10,39,2013-01-02 10:00:00,United Air Lines Inc.
1188,2013,1,2,1134.0,1123,11.0,1449.0,1425,24.0,B6,1,N506JB,JFK,FLL,175.0,1069,11,23,2013-01-02 11:00:00,JetBlue Airways
1223,2013,1,2,1220.0,1229,-9.0,1513.0,1526,-13.0,B6,27,N203JB,JFK,TPA,161.0,1005,12,29,2013-01-02 12:00:00,JetBlue Airways
1482,2013,1,2,1657.0,1700,-3.0,2022.0,2034,-12.0,DL,706,N366NB,JFK,AUS,243.0,1521,17,0,2013-01-02 17:00:00,Delta Air Lines Inc.
1497,2013,1,2,1713.0,1700,13.0,2007.0,2000,7.0,UA,342,N597UA,EWR,LAX,332.0,2454,17,0,2013-01-02 17:00:00,United Air Lines Inc.
1578,2013,1,2,1825.0,1810,15.0,2022.0,2003,19.0,UA,597,N808UA,EWR,ORD,137.0,719,18,10,2013-01-02 18:00:00,United Air Lines Inc.
2426,2013,1,3,1719.0,1720,-1.0,2024.0,2025,-1.0,B6,163,N535JB,JFK,TPA,165.0,1005,17,20,2013-01-03 17:00:00,JetBlue Airways
3748,2013,1,5,819.0,827,-8.0,1106.0,1105,1.0,B6,611,N309JB,JFK,JAX,124.0,828,8,27,2013-01-05 08:00:00,JetBlue Airways
3869,2013,1,5,1105.0,1059,6.0,1411.0,1413,-2.0,UA,1606,N37427,EWR,RSW,161.0,1068,10,59,2013-01-05 10:00:00,United Air Lines Inc.
4021,2013,1,5,1454.0,1455,-1.0,1634.0,1628,6.0,B6,8,N589JB,JFK,BUF,61.0,301,14,55,2013-01-05 14:00:00,JetBlue Airways
4069,2013,1,5,1553.0,1555,-2.0,1758.0,1814,-16.0,DL,1771,N3771K,JFK,DTW,83.0,509,15,55,2013-01-05 15:00:00,Delta Air Lines Inc.
4408,2013,1,6,735.0,740,-5.0,1056.0,1047,9.0,UA,646,N446UA,EWR,IAH,232.0,1400,7,40,2013-01-06 07:00:00,United Air Lines Inc.
4454,2013,1,6,816.0,821,-5.0,921.0,947,-26.0,EV,3259,N16976,EWR,PWM,45.0,284,8,21,2013-01-06 08:00:00,ExpressJet Airlines Inc.
4812,2013,1,6,1545.0,1548,-3.0,1842.0,1830,12.0,DL,95,N387DA,JFK,ATL,139.0,760,15,48,2013-01-06 15:00:00,Delta Air Lines Inc.
5448,2013,1,7,1010.0,1000,10.0,1254.0,1254,0.0,UA,1623,N34282,EWR,MCO,138.0,937,10,0,2013-01-07 10:00:00,United Air Lines Inc.
5515,2013,1,7,1130.0,1127,3.0,1347.0,1353,-6.0,UA,1277,N26210,EWR,DEN,236.0,1605,11,27,2013-01-07 11:00:00,United Air Lines Inc.
5532,2013,1,7,1153.0,1200,-7.0,1425.0,1510,-45.0,AA,3,N336AA,JFK,LAX,306.0,2475,12,0,2013-01-07 12:00:00,American Airlines Inc.
6446,2013,1,8,1138.0,1145,-7.0,1304.0,1321,-17.0,FL,353,N998AT,LGA,CAK,65.0,397,11,45,2013-01-08 11:00:00,AirTran Airways Corporation
6471,2013,1,8,1212.0,1220,-8.0,1337.0,1350,-13.0,MQ,3697,N510MQ,EWR,ORD,114.0,719,12,20,2013-01-08 12:00:00,Envoy Air
6561,2013,1,8,1424.0,1429,-5.0,1653.0,1642,11.0,DL,1819,N993DL,LGA,MSP,184.0,1020,14,29,2013-01-08 14:00:00,Delta Air Lines Inc.
6591,2013,1,8,1453.0,1500,-7.0,1730.0,1742,-12.0,DL,2347,N680DA,LGA,ATL,118.0,762,15,0,2013-01-08 15:00:00,Delta Air Lines Inc.
7447,2013,1,9,1355.0,1400,-5.0,1451.0,1503,-12.0,US,2130,N944UW,LGA,BOS,37.0,184,14,0,2013-01-09 14:00:00,US Airways Inc.
7786,2013,1,9,1924.0,1929,-5.0,2217.0,2214,3.0,EV,4204,N18120,EWR,OKC,203.0,1325,19,29,2013-01-09 19:00:00,ExpressJet Airlines Inc.
8025,2013,1,10,738.0,745,-7.0,902.0,930,-28.0,AA,309,N593AA,LGA,ORD,118.0,733,7,45,2013-01-10 07:00:00,American Airlines Inc.
8397,2013,1,10,1443.0,1445,-2.0,1551.0,1606,-15.0,9E,3452,N917XJ,JFK,BOS,41.0,187,14,45,2013-01-10 14:00:00,Endeavor Air Inc.
8414,2013,1,10,1456.0,1455,1.0,1645.0,1645,0.0,AA,337,N598AA,LGA,ORD,119.0,733,14,55,2013-01-10 14:00:00,American Airlines Inc.
9289,2013,1,11,1350.0,1357,-7.0,1540.0,1556,-16.0,EV,4370,N14186,EWR,CHS,93.0,628,13,57,2013-01-11 13:00:00,ExpressJet Airlines Inc.
9888,2013,1,12,810.0,815,-5.0,1056.0,1118,-22.0,DL,1429,N3738B,JFK,LAS,315.0,2248,8,15,2013-01-12 08:00:00,Delta Air Lines Inc.
10067,2013,1,12,1237.0,1240,-3.0,1535.0,1555,-20.0,AA,2041,N621AA,JFK,MIA,147.0,1089,12,40,2013-01-12 12:00:00,American Airlines Inc.
10075,2013,1,12,1251.0,1300,-9.0,1427.0,1450,-23.0,MQ,4426,N722MQ,LGA,CMH,81.0,479,13,0,2013-01-12 13:00:00,Envoy Air
10320,2013,1,12,1752.0,1755,-3.0,2040.0,2109,-29.0,B6,989,N552JB,JFK,FLL,137.0,1069,17,55,2013-01-12 17:00:00,JetBlue Airways
10476,2013,1,13,612.0,615,-3.0,853.0,855,-2.0,9E,3856,N146PQ,JFK,ATL,118.0,760,6,15,2013-01-13 06:00:00,Endeavor Air Inc.
10486,2013,1,13,628.0,630,-2.0,753.0,810,-17.0,B6,905,N236JB,JFK,ORD,124.0,740,6,30,2013-01-13 06:00:00,JetBlue Airways
10491,2013,1,13,635.0,630,5.0,814.0,831,-17.0,US,1485,N195UW,EWR,CLT,83.0,529,6,30,2013-01-13 06:00:00,US Airways Inc.
10600,2013,1,13,843.0,845,-2.0,1335.0,1350,-15.0,AA,1357,N5ETAA,JFK,SJU,191.0,1598,8,45,2013-01-13 08:00:00,American Airlines Inc.
11553,2013,1,14,954.0,945,9.0,1139.0,1135,4.0,WN,469,N418WN,LGA,BNA,138.0,764,9,45,2013-01-14 09:00:00,Southwest Airlines Co.
11841,2013,1,14,1538.0,1545,-7.0,1848.0,1850,-2.0,DL,2377,N338NW,LGA,MCO,140.0,950,15,45,2013-01-14 15:00:00,Delta Air Lines Inc.
11922,2013,1,14,1649.0,1700,-11.0,1955.0,2006,-11.0,B6,509,N536JB,EWR,FLL,154.0,1065,17,0,2013-01-14 17:00:00,JetBlue Airways
11973,2013,1,14,1726.0,1730,-4.0,2028.0,2023,5.0,UA,1637,N76528,EWR,TPA,156.0,997,17,30,2013-01-14 17:00:00,United Air Lines Inc.
11982,2013,1,14,1736.0,1722,14.0,1913.0,1844,29.0,EV,4300,N13964,EWR,RIC,54.0,277,17,22,2013-01-14 17:00:00,ExpressJet Airlines Inc.
11992,2013,1,14,1746.0,1755,-9.0,2035.0,2053,-18.0,B6,391,N639JB,LGA,MCO,143.0,950,17,55,2013-01-14 17:00:00,JetBlue Airways
12117,2013,1,14,1952.0,2005,-13.0,2240.0,2230,10.0,9E,4033,N8908D,LGA,TYS,117.0,647,20,5,2013-01-14 20:00:00,Endeavor Air Inc.
12132,2013,1,14,2007.0,2015,-8.0,2223.0,2210,13.0,MQ,4555,N730MQ,LGA,CMH,86.0,479,20,15,2013-01-14 20:00:00,Envoy Air
12178,2013,1,14,2125.0,2125,0.0,2256.0,2250,6.0,MQ,4660,N510MQ,LGA,BNA,127.0,764,21,25,2013-01-14 21:00:00,Envoy Air
12279,2013,1,15,649.0,639,10.0,1014.0,957,17.0,UA,251,N855UA,EWR,AUS,246.0,1504,6,39,2013-01-15 06:00:00,United Air Lines Inc.
12301,2013,1,15,701.0,705,-4.0,1026.0,1015,11.0,WN,3483,N7730A,EWR,HOU,237.0,1411,7,5,2013-01-15 07:00:00,Southwest Airlines Co.
12791,2013,1,15,1615.0,1620,-5.0,1901.0,1914,-13.0,UA,872,N401UA,EWR,MCO,143.0,937,16,20,2013-01-15 16:00:00,United Air Lines Inc.
12926,2013,1,15,1823.0,1815,8.0,1941.0,1939,2.0,UA,1703,N12218,EWR,BOS,32.0,200,18,15,2013-01-15 18:00:00,United Air Lines Inc.
13307,2013,1,16,912.0,915,-3.0,1127.0,1101,26.0,B6,1103,N328JB,JFK,RDU,87.0,427,9,15,2013-01-16 09:00:00,JetBlue Airways
13584,2013,1,16,1506.0,1500,6.0,1641.0,1639,2.0,UA,685,N424UA,LGA,ORD,131.0,733,15,0,2013-01-16 15:00:00,United Air Lines Inc.
13684,2013,1,16,1653.0,1635,18.0,2023.0,1945,38.0,WN,891,N704SW,EWR,HOU,238.0,1411,16,35,2013-01-16 16:00:00,Southwest Airlines Co.
14019,2013,1,17,558.0,605,-7.0,805.0,805,0.0,MQ,4401,N734MQ,LGA,DTW,102.0,502,6,5,2013-01-17 06:00:00,Envoy Air
14136,2013,1,17,755.0,800,-5.0,856.0,908,-12.0,US,2118,N958UW,LGA,BOS,37.0,184,8,0,2013-01-17 08:00:00,US Airways Inc.
14629,2013,1,17,1651.0,1635,16.0,1946.0,1945,1.0,WN,891,N465WN,EWR,HOU,216.0,1411,16,35,2013-01-17 16:00:00,Southwest Airlines Co.
14825,2013,1,17,1955.0,1945,10.0,2248.0,2241,7.0,9E,3314,N605LR,JFK,JAX,138.0,828,19,45,2013-01-17 19:00:00,Endeavor Air Inc.
15292,2013,1,18,1154.0,1144,10.0,1255.0,1255,0.0,EV,4264,N13956,EWR,BTV,47.0,266,11,44,2013-01-18 11:00:00,ExpressJet Airlines Inc.
15334,2013,1,18,1256.0,1300,-4.0,1351.0,1406,-15.0,9E,3638,N8884E,JFK,PHL,26.0,94,13,0,2013-01-18 13:00:00,Endeavor Air Inc.
15444,2013,1,18,1503.0,1445,18.0,1640.0,1634,6.0,EV,4596,N29917,EWR,STL,142.0,872,14,45,2013-01-18 14:00:00,ExpressJet Airlines Inc.
15462,2013,1,18,1520.0,1530,-10.0,1758.0,1805,-7.0,MQ,4525,N723MQ,LGA,XNA,173.0,1147,15,30,2013-01-18 15:00:00,Envoy Air
15465,2013,1,18,1531.0,1520,11.0,1654.0,1644,10.0,EV,4581,N26549,EWR,MKE,126.0,725,15,20,2013-01-18 15:00:00,ExpressJet Airlines Inc.
15688,2013,1,18,1850.0,1900,-10.0,1956.0,2012,-16.0,US,2140,N946UW,LGA,BOS,38.0,184,19,0,2013-01-18 19:00:00,US Airways Inc.
15724,2013,1,18,1922.0,1925,-3.0,2236.0,2247,-11.0,DL,2139,N934DL,LGA,MIA,165.0,1096,19,25,2013-01-18 19:00:00,Delta Air Lines Inc.
15928,2013,1,19,711.0,715,-4.0,1026.0,1035,-9.0,AA,825,N3GYAA,JFK,FLL,164.0,1069,7,15,2013-01-19 07:00:00,American Airlines Inc.
16086,2013,1,19,1023.0,1030,-7.0,1335.0,1345,-10.0,AA,415,N319AA,JFK,MIA,164.0,1089,10,30,2013-01-19 10:00:00,American Airlines Inc.
16383,2013,1,19,1712.0,1715,-3.0,1952.0,2019,-27.0,DL,1585,N909DE,LGA,MCO,143.0,950,17,15,2013-01-19 17:00:00,Delta Air Lines Inc.
16808,2013,1,20,1159.0,1210,-11.0,1302.0,1310,-8.0,WN,477,N481WN,EWR,BWI,45.0,169,12,10,2013-01-20 12:00:00,Southwest Airlines Co.
16960,2013,1,20,1530.0,1535,-5.0,1829.0,1850,-21.0,AA,763,N3HJAA,LGA,DFW,214.0,1389,15,35,2013-01-20 15:00:00,American Airlines Inc.
17978,2013,1,21,1723.0,1730,-7.0,2010.0,2017,-7.0,DL,951,N175DN,JFK,ATL,131.0,760,17,30,2013-01-21 17:00:00,Delta Air Lines Inc.
17998,2013,1,21,1739.0,1745,-6.0,2047.0,2042,5.0,B6,547,N784JB,EWR,PBI,159.0,1023,17,45,2013-01-21 17:00:00,JetBlue Airways
18026,2013,1,21,1808.0,1815,-7.0,2008.0,2026,-18.0,DL,2019,N363NW,LGA,MSP,153.0,1020,18,15,2013-01-21 18:00:00,Delta Air Lines Inc.
18275,2013,1,22,626.0,630,-4.0,843.0,905,-22.0,WN,135,N227WN,LGA,DEN,240.0,1620,6,30,2013-01-22 06:00:00,Southwest Airlines Co.
18398,2013,1,22,822.0,828,-6.0,1120.0,1105,15.0,B6,611,N267JB,JFK,JAX,145.0,828,8,28,2013-01-22 08:00:00,JetBlue Airways
18407,2013,1,22,828.0,830,-2.0,1111.0,1106,5.0,F9,835,N203FR,LGA,DEN,239.0,1620,8,30,2013-01-22 08:00:00,Frontier Airlines Inc.
18469,2013,1,22,918.0,921,-3.0,1022.0,1029,-7.0,B6,1004,N784JB,JFK,BOS,36.0,187,9,21,2013-01-22 09:00:00,JetBlue Airways
19139,2013,1,23,602.0,610,-8.0,815.0,817,-2.0,DL,1919,N316US,LGA,MSP,165.0,1020,6,10,2013-01-23 06:00:00,Delta Air Lines Inc.
19515,2013,1,23,1258.0,1300,-2.0,1538.0,1537,1.0,DL,781,N627DL,LGA,ATL,117.0,762,13,0,2013-01-23 13:00:00,Delta Air Lines Inc.
19559,2013,1,23,1401.0,1405,-4.0,1651.0,1705,-14.0,B6,63,N729JB,JFK,TPA,147.0,1005,14,5,2013-01-23 14:00:00,JetBlue Airways
19703,2013,1,23,1618.0,1625,-7.0,1852.0,1855,-3.0,MQ,4661,N3AEMQ,LGA,ATL,123.0,762,16,25,2013-01-23 16:00:00,Envoy Air
19747,2013,1,23,1701.0,1700,1.0,2036.0,2036,0.0,DL,127,N718TW,JFK,LAX,340.0,2475,17,0,2013-01-23 17:00:00,Delta Air Lines Inc.
20367,2013,1,24,1155.0,1200,-5.0,1259.0,1305,-6.0,US,2126,N952UW,LGA,BOS,39.0,184,12,0,2013-01-24 12:00:00,US Airways Inc.
20957,2013,1,25,555.0,600,-5.0,841.0,906,-25.0,B6,125,N804JB,JFK,FLL,146.0,1069,6,0,2013-01-25 06:00:00,JetBlue Airways
21044,2013,1,25,722.0,730,-8.0,1012.0,1045,-33.0,UA,10,N77258,LGA,IAH,209.0,1416,7,30,2013-01-25 07:00:00,United Air Lines Inc.
21173,2013,1,25,909.0,900,9.0,1047.0,1039,8.0,UA,544,N459UA,LGA,ORD,124.0,733,9,0,2013-01-25 09:00:00,United Air Lines Inc.
21260,2013,1,25,1058.0,1100,-2.0,1214.0,1215,-1.0,MQ,3792,N520MQ,JFK,DCA,51.0,213,11,0,2013-01-25 11:00:00,Envoy Air
21321,2013,1,25,1226.0,1230,-4.0,1336.0,1405,-29.0,WN,283,N432WN,LGA,MKE,117.0,738,12,30,2013-01-25 12:00:00,Southwest Airlines Co.
21469,2013,1,25,1531.0,1530,1.0,1727.0,1725,2.0,MQ,4146,N693MQ,JFK,CMH,90.0,483,15,30,2013-01-25 15:00:00,Envoy Air
21900,2013,1,26,641.0,645,-4.0,806.0,808,-2.0,B6,102,N556JB,JFK,BUF,56.0,301,6,45,2013-01-26 06:00:00,JetBlue Airways
22551,2013,1,27,603.0,610,-7.0,843.0,915,-32.0,AA,1837,N3BPAA,LGA,MIA,143.0,1096,6,10,2013-01-27 06:00:00,American Airlines Inc.
23039,2013,1,27,1625.0,1635,-10.0,1824.0,1856,-32.0,EV,3805,N12552,EWR,SAV,103.0,708,16,35,2013-01-27 16:00:00,ExpressJet Airlines Inc.
23342,2013,1,27,2247.0,2253,-6.0,13.0,15,-2.0,B6,112,N607JB,JFK,BUF,57.0,301,22,53,2013-01-27 22:00:00,JetBlue Airways
24622,2013,1,29,1133.0,1140,-7.0,1423.0,1450,-27.0,DL,930,N370NB,LGA,FLL,146.0,1076,11,40,2013-01-29 11:00:00,Delta Air Lines Inc.
24658,2013,1,29,1231.0,1240,-9.0,1429.0,1445,-16.0,DL,1131,N344NB,LGA,DTW,94.0,502,12,40,2013-01-29 12:00:00,Delta Air Lines Inc.
24703,2013,1,29,1324.0,1330,-6.0,1727.0,1640,47.0,AA,753,N3FTAA,LGA,DFW,284.0,1389,13,30,2013-01-29 13:00:00,American Airlines Inc.
24759,2013,1,29,1444.0,1450,-6.0,1627.0,1640,-13.0,MQ,4403,N836MQ,JFK,RDU,71.0,427,14,50,2013-01-29 14:00:00,Envoy Air
24846,2013,1,29,1556.0,1555,1.0,1811.0,1810,1.0,EV,3820,N13538,EWR,SDF,112.0,642,15,55,2013-01-29 15:00:00,ExpressJet Airlines Inc.
170,2013,1,1,902.0,903,-1.0,1048.0,1045,3.0,UA,580,N820UA,EWR,ORD,145.0,719,9,3,2013-01-01 09:00:00,United Air Lines Inc.
188,2013,1,1,920.0,920,0.0,1152.0,1125,27.0,MQ,4582,N527MQ,LGA,CLT,92.0,544,9,20,2013-01-01 09:00:00,Envoy Air
384,2013,1,1,1353.0,1357,-4.0,1549.0,1525,24.0,EV,4171,N14105,EWR,MSN,152.0,799,13,57,2013-01-01 13:00:00,ExpressJet Airlines Inc.
582,2013,1,1,1707.0,1705,2.0,1928.0,1940,-12.0,DL,2121,N3730B,EWR,ATL,121.0,746,17,5,2013-01-01 17:00:00,Delta Air Lines Inc.
984,2013,1,2,755.0,800,-5.0,1100.0,1054,6.0,B6,517,N703JB,EWR,MCO,146.0,937,8,0,2013-01-02 08:00:00,JetBlue Airways
1134,2013,1,2,1025.0,1015,10.0,1223.0,1229,-6.0,DL,2319,N900DE,LGA,MSP,157.0,1020,10,15,2013-01-02 10:00:00,Delta Air Lines Inc.
1279,2013,1,2,1332.0,1327,5.0,1419.0,1433,-14.0,EV,4316,N14153,EWR,ALB,33.0,143,13,27,2013-01-02 13:00:00,ExpressJet Airlines Inc.
1475,2013,1,2,1646.0,1650,-4.0,1810.0,1820,-10.0,AA,1790,N3HPAA,JFK,BOS,45.0,187,16,50,2013-01-02 16:00:00,American Airlines Inc.
